,phrase,count,count_no_rt,date,freq,freq_no_rt,odds,odds_no_rt,rank,rank_no_rt
4091,in the open,409.0,161.0,2020-04-21,1.228651733042709e-06,1.6770490586431973e-06,813900.2885085575,596285.4782608696,73456.0,25177.0
4092,in the open,651.0,163.0,2020-04-22,1.9170539351198278e-06,1.6616372407361685e-06,521633.7327188939,601816.0736196319,42628.5,25966.0
4093,in the open,1591.0,189.0,2020-04-23,4.68908983926251e-06,1.8952276443158692e-06,213261.00251414205,527641.1005291006,12686.0,21637.0
4094,in the open,549.0,192.0,2020-04-24,1.651903816892269e-06,1.951934805052189e-06,605362.1220400729,512312.1927083333,51698.5,20852.0
4095,in the open,469.0,168.0,2020-04-25,1.5084471561242546e-06,1.918279664873345e-06,662933.3987206825,521300.42261904775,58831.0,21663.5
4096,in the open,630.0,151.0,2020-04-26,1.9808106297718567e-06,1.727738484376999e-06,504843.81746031763,578791.2980132451,42266.5,24743.0
4097,in the open,477.0,164.0,2020-04-27,1.3993224709415727e-06,1.7073532414330325e-06,714631.5597484277,585701.8780487805,63669.0,25561.5
4098,in the open,440.0,186.0,2020-04-28,1.3868854741590125e-06,2.0441485308655047e-06,721040.0704545454,489201.241935484,62891.0,19834.0
4099,in the open,579.0,173.0,2020-04-29,1.8026446571745026e-06,1.8752963889682968e-06,554740.5008635578,533249.0404624278,46943.0,22207.0
4100,in the open,576.0,181.0,2020-05-01,1.6516659507105776e-06,1.8465007214768001e-06,605449.3038194444,541564.9116022099,51243.0,22668.0
4101,in the open,392.0,182.0,2020-05-02,1.277860717204478e-06,2.089480630313645e-06,782557.9005102041,478587.8296703297,70034.5,18984.0
4102,in the open,627.0,176.0,2020-05-03,1.9684330955161628e-06,1.99464173497474e-06,508018.2822966507,501343.1647727274,41916.5,20504.0
4103,in the open,704.0,179.0,2020-05-04,2.2045291776388438e-06,1.929473101533477e-06,453611.5965909092,518276.20670391066,35005.0,21391.5
4104,in the open,733.0,151.0,2020-05-05,2.1169790584070513e-06,1.5530018765199362e-06,472371.22919508856,643914.2251655629,39233.0,28201.0
4105,in the open,805.0,168.0,2020-05-06,2.3621005202762606e-06,1.7697125702367843e-06,423352.0086956522,565063.5119047619,33268.5,23912.0
4106,in the open,527.0,234.0,2020-05-07,1.5300354050192719e-06,2.402037593058555e-06,653579.6470588236,416313.21794871794,58045.5,16154.0
4107,in the open,822.0,214.0,2020-05-08,2.46616302817314e-06,2.225337787558357e-06,405488.1970802921,449369.98130841117,31355.0,17302.0
4108,in the open,443.0,169.0,2020-05-09,1.4000220400760892e-06,1.9201724546648417e-06,714274.4695259593,520786.5562130178,63393.0,21335.5
4109,in the open,490.0,189.0,2020-05-10,1.451377030093627e-06,2.0879382590691254e-06,689000.8448979593,478941.3650793651,63597.5,20125.0
4110,in the open,432.0,195.0,2020-05-11,1.2213841359469754e-06,2.0707214670749395e-06,818743.2361111111,482923.47179487173,74363.5,19603.5
4111,in the open,1400.0,170.0,2020-05-12,4.028672174974211e-06,1.751135629482115e-06,248220.74285714285,571057.9941176472,17113.0,24459.5
4112,in the open,786.0,186.0,2020-05-13,2.319404496849635e-06,1.930236159412849e-06,431145.1501272264,518071.32258064527,33578.5,21340.0
4113,in the open,441.0,187.0,2020-05-14,1.2734030804209573e-06,1.8951547298572463e-06,785297.2993197279,527661.4010695188,70355.0,23214.0
4114,in the open,440.0,165.0,2020-05-15,1.3287133968524772e-06,1.7080631647555392e-06,752607.75,585458.4424242424,65296.5,24760.5
4115,in the open,396.0,184.0,2020-05-16,1.2618608426681853e-06,2.11899699810678e-06,792480.4116161616,471921.38586956525,69686.0,18882.5
4116,in the open,328.0,163.0,2020-05-17,1.0436934365887251e-06,1.8741358422868928e-06,958135.756097561,533579.2515337423,87343.0,22025.5
4117,in the open,361.0,164.0,2020-05-18,1.0759732458924549e-06,1.7313768774618012e-06,929391.1385041552,577575.0000000001,85541.5,24646.5
4118,in the open,399.0,182.0,2020-05-19,1.1270648633342615e-06,1.931349359302441e-06,887260.380952381,517772.71428571414,82829.5,21250.0
4119,in the open,452.0,203.0,2020-05-20,1.274164181912612e-06,2.118460491176231e-06,784828.2146017699,472040.9014778325,69752.0,18535.0
4120,in the open,391.0,165.0,2020-05-21,1.1997235186523546e-06,1.7736243103396237e-06,833525.3785166241,563817.2606060605,73644.0,23828.0
4121,in the open,354.0,182.0,2020-05-22,1.0052435719657195e-06,1.8772165079201618e-06,994783.779661017,532703.6043956045,91601.0,21883.0
4122,in the open,359.0,177.0,2020-05-23,1.1432097591518159e-06,2.0203712088519016e-06,874730.1114206129,494958.54802259884,82680.0,20253.0
4123,in the open,353.0,151.0,2020-05-24,1.0989305229942042e-06,1.7189416164553574e-06,909975.6345609067,581753.3245033113,89054.0,25055.5
4124,in the open,404.0,177.0,2020-05-25,1.2342458333762443e-06,1.935404401929696e-06,810211.3638613861,516687.88135593233,74675.0,21741.0
4125,in the open,517.0,215.0,2020-05-26,1.4738199069841184e-06,2.194143915613919e-06,678508.9516441006,455758.6186046512,60311.5,18183.5
4126,in the open,1023.0,185.0,2020-05-27,2.6615562358669054e-06,1.8090859120133563e-06,375720.03421309876,552765.3459459459,29789.0,23970.0
4127,in the open,1053.0,216.0,2020-05-28,2.402553184370685e-06,2.0387518398791492e-06,416223.87654321,490496.1851851851,38173.0,22073.0
4128,in the open,715.0,245.0,2020-05-29,1.5132859789112062e-06,2.3093110223349118e-06,660813.6293706294,433029.587755102,64495.0,19057.5
4129,in the open,663.0,201.0,2020-05-30,1.387038089720766e-06,2.0506856441945323e-06,720960.7345399698,487641.7810945274,74017.5,22201.5
4130,in the open,702.0,227.0,2020-05-31,1.2356388708318006e-06,2.190113190356119e-06,809297.9458689459,456597.40528634365,87545.5,21152.5
4131,in the open,1006.0,251.0,2020-06-01,1.7295398173178212e-06,2.3148083677131562e-06,578188.48111332,432001.203187251,64133.0,19497.5
4132,in the open,1213.0,247.0,2020-06-02,2.078703266721256e-06,2.288024722227546e-06,481069.1434460016,437058.21457489877,54288.0,19871.0
4133,in the open,817.0,210.0,2020-06-03,1.4933567212858569e-06,1.9351255606220007e-06,669632.3696450428,516762.3333333334,70771.0,23763.5
4134,in the open,587.0,192.0,2020-06-04,1.1419214398123651e-06,1.8005095779701198e-06,875716.9846678026,555398.3229166667,88089.5,25768.5
4135,in the open,692.0,231.0,2020-06-05,1.466023588781383e-06,2.2374196070194263e-06,682117.2644508672,446943.43290043296,67838.5,19208.0
4136,in the open,546.0,197.0,2020-06-06,1.2745410724245358e-06,2.1240632800069816e-06,784596.1355311356,470795.76649746194,78080.0,20301.5
4137,in the open,1318.0,178.0,2020-06-07,3.009186235058857e-06,1.8948595653575386e-06,332315.75644916535,527743.595505618,31298.0,23081.0
4138,in the open,573.0,184.0,2020-06-08,1.496609818321441e-06,2.033706901343474e-06,668176.8272251309,491712.9402173914,63656.5,20638.5
4139,in the open,478.0,185.0,2020-06-09,1.3022821464778844e-06,2.0860444393767966e-06,767882.7531380752,479376.17297297315,72334.5,19579.0
4140,in the open,467.0,194.0,2020-06-10,1.311286038166145e-06,2.1645869096204964e-06,762610.1177730195,461981.91237113404,70381.0,18586.5
4141,in the open,574.0,191.0,2020-06-11,1.574643028425456e-06,2.097757383133991e-06,635064.5714285715,476699.54973821994,57467.0,19519.5
4142,in the open,557.0,177.0,2020-06-12,1.5478998282712132e-06,1.9948664534962143e-06,646036.6373429084,501286.6892655367,60399.5,20839.0
4143,in the open,391.0,162.0,2020-06-13,1.1460733168601659e-06,2.0202918865339725e-06,872544.52685422,494977.9814814815,87637.5,20680.5
4144,in the open,358.0,156.0,2020-06-14,1.0037021188179764e-06,1.8809230991825217e-06,996311.5363128493,531653.8461538462,99849.5,23546.5
4145,in the open,411.0,176.0,2020-06-15,1.1383911138330817e-06,2.032934885026328e-06,878432.717761557,491899.6704545454,83921.5,20871.5
4146,in the open,662.0,171.0,2020-06-16,1.8365105974623382e-06,1.9177787250533016e-06,544510.8791540787,521436.5906432749,49114.5,21857.5
4147,in the open,1276.0,197.0,2020-06-17,3.5162035768228164e-06,2.096975627852865e-06,284397.6402821317,476877.2639593908,22848.5,20545.5
4148,in the open,997.0,184.0,2020-06-18,2.7377222363530855e-06,2.0033485753682e-06,365267.15045135404,499164.25543478265,29601.5,21010.5
4149,in the open,544.0,188.0,2020-06-19,1.5592941626811198e-06,2.126630002509649e-06,641315.8106617647,470227.54255319166,57089.5,19320.0
4150,in the open,424.0,203.0,2020-06-20,1.2450050814559405e-06,2.4578455276776413e-06,803209.5731132074,406860.3940886699,75953.5,16479.5
4151,in the open,399.0,148.0,2020-06-21,1.1486551659031588e-06,1.7812538652757546e-06,870583.2957393484,561402.2905405405,86111.5,25135.0
4152,in the open,540.0,192.0,2020-06-22,1.5090615920889873e-06,2.1573144239930042e-06,662663.4759259259,463539.29166666657,61215.5,19167.5
4153,in the open,428.0,189.0,2020-06-23,1.204902810343467e-06,2.0696725817398018e-06,829942.4579439252,483168.21164021175,76769.5,20252.0
4154,in the open,585.0,178.0,2020-06-24,1.6845578322784996e-06,1.9765423729099637e-06,593627.5863247863,505934.0056179774,52562.5,21353.5
4155,in the open,622.0,183.0,2020-06-25,1.790763578883737e-06,2.0057148405504378e-06,558421.0064308683,498575.36065573775,48188.5,21070.5
4156,in the open,737.0,169.0,2020-06-26,2.1232121930343285e-06,1.8632641302702549e-06,470984.4843962008,536692.5621301775,40592.0,23019.5
4157,in the open,451.0,177.0,2020-06-27,1.3698864560954157e-06,2.157174671551875e-06,729987.5077605321,463569.3220338983,67926.0,18840.5
4158,in the open,499.0,175.0,2020-06-28,1.5006939822484082e-06,2.102669608209332e-06,666358.372745491,475585.8914285713,61046.0,19612.0
4159,in the open,473.0,187.0,2020-06-29,1.3679664731257288e-06,2.0975114921757327e-06,731012.067653277,476755.4331550802,67480.5,19465.5
4160,in the open,517.0,203.0,2020-06-30,1.5001425628711781e-06,2.2375327020088888e-06,666603.3114119922,446920.84236453206,60631.5,17790.0
4161,in the open,397.0,193.0,2020-07-01,1.131752380356056e-06,2.124499454719145e-06,883585.5062972292,470699.10880829016,83025.5,18926.5
4162,in the open,375.0,166.0,2020-07-02,1.1055689741000657e-06,1.8987419667773227e-06,904511.6346666666,526664.5060240964,85033.5,22558.0
4163,in the open,481.0,163.0,2020-07-03,1.4715449059473394e-06,1.945321964330744e-06,679557.923076923,514053.7239263803,63010.0,21040.5
4164,in the open,360.0,144.0,2020-07-04,1.1622197759791679e-06,1.8226504877070961e-06,860422.4611111112,548651.5416666666,81118.5,23651.0
4165,in the open,532.0,186.0,2020-07-05,1.6729616408166263e-06,2.331744454246686e-06,597742.3364661654,428863.4623655914,54937.0,16949.5
4166,in the open,488.0,180.0,2020-07-06,1.4097283335927513e-06,2.056008034696644e-06,709356.530737705,486379.4222222221,65560.0,19809.5
4167,in the open,472.0,183.0,2020-07-07,1.3882157202759912e-06,2.0620680453383182e-06,720349.1398305084,484950.04918032786,67259.0,19555.0
4168,in the open,531.0,163.0,2020-07-08,1.5415971913666902e-06,1.81345560696832e-06,648677.8813559321,551433.4049079755,57279.5,22868.5
4169,in the open,435.0,195.0,2020-07-09,1.2750218719010558e-06,2.1901040653217067e-06,784300.2712643677,456599.30769230775,71055.5,17785.0
4170,in the open,632.0,230.0,2020-07-10,1.8898459001412427e-06,2.583630112864983e-06,529143.6724683543,387052.3086956522,45303.5,14339.5
4171,in the open,811.0,233.0,2020-07-11,2.670777789539226e-06,2.923211230591132e-06,374422.76325524045,342089.54506437766,29521.0,12274.5
4172,in the open,722.0,188.0,2020-07-12,2.3787379284362755e-06,2.3206877698902787e-06,420390.99307479226,430906.7393617021,33379.5,16818.0
4173,in the open,468.0,178.0,2020-07-13,1.3581992214627934e-06,2.005675362670332e-06,736269.0128205129,498585.17415730335,67411.0,20352.0
4174,in the open,646.0,184.0,2020-07-14,1.915555215420953e-06,2.0698964663661228e-06,522041.85603715153,483115.95108695654,42696.0,19521.5
4175,in the open,928.0,192.0,2020-07-15,2.791534953018211e-06,2.1563731259573256e-06,358225.8566810345,463741.6354166667,28248.0,18478.0
4176,in the open,1116.0,183.0,2020-07-16,3.396071028825568e-06,2.0870676495379123e-06,294457.9166666666,479141.1530054645,21864.5,19230.5
4177,in the open,534.0,185.0,2020-07-17,1.64538980956169e-06,2.11532222217458e-06,607758.7172284644,472741.21621621615,54344.5,18844.5
4178,in the open,381.0,189.0,2020-07-18,1.238474233810114e-06,2.391324457065914e-06,807445.1391076114,418178.3015873016,77772.5,16341.5
4179,in the open,538.0,180.0,2020-07-19,1.719269968315644e-06,2.1877855325996757e-06,581642.2193308551,457083.19444444444,50466.0,18383.0
4180,in the open,513.0,198.0,2020-07-20,1.587943879376489e-06,2.279907489644643e-06,629745.1773879144,438614.2878787879,54790.0,17174.5
4181,in the open,579.0,170.0,2020-07-21,1.8000056107946915e-06,1.94007308255302e-06,555553.8238341969,515444.49999999994,46245.0,20961.5
4182,in the open,507.0,184.0,2020-07-22,1.4764095611141652e-06,1.9941259119712187e-06,677318.8323471401,501472.84782608703,59686.5,20318.5
4183,in the open,581.0,176.0,2020-07-23,1.5710234698738402e-06,1.8732816100412663e-06,636527.7280550775,533822.5681818181,50506.5,22262.0
4184,in the open,555.0,136.0,2020-07-25,1.7295656885729625e-06,1.682621298313563e-06,578179.8324324324,594310.7941176471,50032.5,25312.0
4185,in the open,819.0,176.0,2020-07-26,2.439450028105949e-06,2.134724371484687e-06,409928.46275946277,468444.55113636353,33655.5,18759.5
4186,in the open,824.0,158.0,2020-07-27,2.534361466367519e-06,1.8132063923604428e-06,394576.70631067967,551509.1962025317,31426.0,23044.0
4187,in the open,423.0,163.0,2020-07-28,1.263717319138607e-06,1.8246583274109363e-06,791316.2104018913,548047.8098159509,74580.5,23016.0
4188,in the open,457.0,186.0,2020-07-29,1.3574162944192577e-06,2.066142624025793e-06,736693.6761487965,483993.6935483871,68520.0,19532.5
4189,in the open,390.0,182.0,2020-07-30,1.1265593270925952e-06,1.981117835288709e-06,887658.5333333333,504765.53296703304,82709.5,20859.5
4190,in the open,746.0,176.0,2020-07-31,2.3603975162543112e-06,2.0346198897689187e-06,423657.4530831099,491492.2954545454,32655.0,19470.0
4191,in the open,446.0,161.0,2020-08-01,1.527927702352887e-06,2.0151181926898066e-06,654481.2286995514,496248.8074534163,57831.0,20432.5
4192,in the open,915.0,202.0,2020-08-02,3.158266175104225e-06,2.5914094341081487e-06,316629.4240437158,385890.39108910895,23267.0,14368.5
4193,in the open,484.0,175.0,2020-08-03,1.6098127212064362e-06,2.0792390887918854e-06,621190.2706611571,480945.17142857146,52900.0,19355.0
4194,in the open,797.0,165.0,2020-08-04,2.433247792817566e-06,1.8682845784657444e-06,410973.3513174404,535250.3636363636,32480.0,22466.5
4195,in the open,564.0,177.0,2020-08-05,1.764418915847166e-06,2.0149486192086465e-06,566758.8297872341,496290.5706214689,47854.5,19851.5
4196,in the open,425.0,174.0,2020-08-06,1.3453738659594393e-06,1.9486218741361387e-06,743287.8141176471,513183.19540229894,64921.0,20823.0
4197,in the open,511.0,175.0,2020-08-07,1.6196224967403117e-06,1.9355180716612625e-06,617427.8277886497,516657.53714285715,53840.5,21129.5
4198,in the open,971.0,188.0,2020-08-08,2.9025327817911245e-06,2.3828789639445062e-06,344526.6858908342,419660.4255319149,28368.0,15960.5
4199,in the open,921.0,148.0,2020-08-09,2.613035207559742e-06,1.8449319258763195e-06,382696.71878393047,542025.4189189189,34147.5,22396.0
4200,in the open,803.0,165.0,2020-08-10,2.5122191775391118e-06,1.8941581613799332e-06,398054.4408468243,527939.0181818183,30435.0,22503.5
4201,in the open,499.0,167.0,2020-08-11,1.513612221066444e-06,1.826598090122162e-06,660671.1983967936,547465.8083832336,57134.0,23734.5
4202,in the open,1046.0,289.0,2020-08-13,3.0863520526722624e-06,3.1474274969655912e-06,324007.1070745698,317719.78892733564,24178.5,11132.0
4203,in the open,1658.0,245.0,2020-08-14,4.9640042477385535e-06,2.687741632772325e-06,201450.27080820268,372059.5714285714,13077.0,13696.0
4204,in the open,1041.0,212.0,2020-08-15,2.893184551831914e-06,2.582059149055856e-06,345639.89337175793,387287.7971698113,31213.0,14421.0
4205,in the open,732.0,184.0,2020-08-16,2.006442912958974e-06,2.2543334598782183e-06,498394.44398907106,443590.097826087,48819.0,17506.0
4206,in the open,387.0,176.0,2020-08-17,1.2097230410993088e-06,2.0008133533646583e-06,826635.4909560723,499796.74431818177,75997.5,20429.0
4207,in the open,571.0,201.0,2020-08-18,1.7085947540659183e-06,2.2140448940230888e-06,585276.2907180386,451662.0248756219,50295.0,17899.5
4208,in the open,478.0,213.0,2020-08-19,1.4362801708941434e-06,2.308013829272121e-06,696242.989539749,433272.9671361502,62618.0,16763.5
4209,in the open,419.0,177.0,2020-08-20,1.2427742023187046e-06,1.9418999338305828e-06,804651.3985680192,514959.5932203389,77628.0,21437.0
4210,in the open,1941.0,191.0,2020-08-21,5.137907199792507e-06,2.053668685028737e-06,194631.77537351876,486933.4607329843,12563.5,19491.0
4211,in the open,2733.0,183.0,2020-08-22,8.060897678141452e-06,2.255373223351311e-06,124055.6622758873,443385.5956284153,6003.5,17308.0
4212,in the open,1389.0,123.0,2020-08-23,4.0401197562466905e-06,1.485109889800741e-06,247517.41540676742,673350.8455284552,18204.0,30690.5
4213,in the open,509.0,184.0,2020-08-24,1.4124025549069137e-06,2.03773219986104e-06,708013.445972495,490741.6195652174,69579.0,20284.5
4214,in the open,432.0,161.0,2020-08-25,1.1871320393903713e-06,1.7468833512349094e-06,842366.2800925925,572448.0683229814,84582.5,24251.5
4215,in the open,831.0,224.0,2020-08-26,2.198793473599952e-06,2.372196384226258e-06,454794.87364620937,421550.2589285714,40011.0,16655.5
4216,in the open,728.0,202.0,2020-08-27,1.9207023675073387e-06,2.1190638844364943e-06,520642.87362637365,471906.49009900994,46946.0,19367.0
4217,in the open,895.0,175.0,2020-08-28,2.314873195552788e-06,1.865353974793248e-06,431989.1050279329,536091.28,39706.0,22894.5
4218,in the open,1885.0,185.0,2020-08-29,5.428609279493061e-06,2.3459169119597547e-06,184209.2419098143,426272.55675675673,13434.5,16925.0
4219,in the open,753.0,190.0,2020-08-30,2.125203277598565e-06,2.2849084586300967e-06,470543.22310756973,437654.29473684216,42465.0,17508.0
4220,in the open,478.0,208.0,2020-08-31,1.2620187250998656e-06,2.262472797707619e-06,792381.269874477,441994.2644230769,76809.5,17586.5
4221,in the open,604.0,173.0,2020-09-01,1.4981476780570033e-06,1.911512696234181e-06,667490.9387417219,523145.8843930635,69361.0,21200.5
4222,in the open,532.0,162.0,2020-09-02,1.5139696900251499e-06,1.8097954373694087e-06,660515.2048872182,552548.6358024692,63861.5,22920.5
